Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00     106/113         void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<int&, int&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, int&, int&) [53]
[155]    0.0    0.00    0.00     113         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_deallocate(std::pair<int, int>*, unsigned long) [155]
                0.00    0.00     106/106         std::allocator_traits<std::allocator<std::pair<int, int> > >::deallocate(std::allocator<std::pair<int, int> >&, std::pair<int, int>*, unsigned long) [157]
-----------------------------------------------
                0.00    0.00     108/108         std::allocator_traits<std::allocator<std::pair<int, int> > >::deallocate(std::allocator<std::pair<int, int> >&, std::pair<int, int>*, unsigned long) [157]
[156]    0.0    0.00    0.00     108         __gnu_cxx::new_allocator<std::pair<int, int> >::deallocate(std::pair<int, int>*, unsigned long) [156]
-----------------------------------------------
                0.00    0.00     106/106         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_deallocate(std::pair<int, int>*, unsigned long) [155]
[157]    0.0    0.00    0.00     106         std::allocator_traits<std::allocator<std::pair<int, int> > >::deallocate(std::allocator<std::pair<int, int> >&, std::pair<int, int>*, unsigned long) [157]
                0.00    0.00     108/108         __gnu_cxx::new_allocator<std::pair<int, int> >::deallocate(std::pair<int, int>*, unsigned long) [156]
-----------------------------------------------
                0.00    0.00       7/73          main [13]
                0.00    0.00      66/73          void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<int&, int&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, int&, int&) [53]
[158]    0.0    0.00    0.00      73         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::begin() [158]
                0.00    0.00      75/147         __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::__normal_iterator(std::pair<int, int>* const&) [151]
-----------------------------------------------
                0.00    0.00      72/72          std::allocator_traits<std::allocator<std::pair<int, int> > >::allocate(std::allocator<std::pair<int, int> >&, unsigned long) [163]
[159]    0.0    0.00    0.00      72         __gnu_cxx::new_allocator<std::pair<int, int> >::allocate(unsigned long, void const*) [159]
                0.00    0.00      63/195         __gnu_cxx::new_allocator<std::pair<int, int> >::max_size() const [147]
-----------------------------------------------
                0.00    0.00       7/71          main [13]
                0.00    0.00      64/71          void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::emplace_back<int&, int&>(int&, int&) [48]
[160]    0.0    0.00    0.00      71         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::end() [160]
                0.00    0.00      72/147         __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::__normal_iterator(std::pair<int, int>* const&) [151]
-----------------------------------------------
                0.00    0.00      68/68          void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<int&, int&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, int&, int&) [53]
[161]    0.0    0.00    0.00      68         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_allocate(unsigned long) [161]
                0.00    0.00      64/64          std::allocator_traits<std::allocator<std::pair<int, int> > >::allocate(std::allocator<std::pair<int, int> >&, unsigned long) [163]
-----------------------------------------------
                0.00    0.00      66/66          void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<int&, int&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, int&, int&) [53]
[162]    0.0    0.00    0.00      66         __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::difference_type __gnu_cxx::operator-<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&) [162]
                0.00    0.00     149/282591      __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::base() const [94]
-----------------------------------------------
                0.00    0.00      64/64          std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_allocate(unsigned long) [161]
[163]    0.0    0.00    0.00      64         std::allocator_traits<std::allocator<std::pair<int, int> > >::allocate(std::allocator<std::pair<int, int> >&, unsigned long) [163]
                0.00    0.00      72/72          __gnu_cxx::new_allocator<std::pair<int, int> >::allocate(unsigned long, void const*) [159]
-----------------------------------------------
                0.00    0.00      62/62          void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<int&, int&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, int&, int&) [53]
[164]    0.0    0.00    0.00      62         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_check_len(unsigned long, char const*) const [164]
                0.00    0.00     262/262         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::size() const [145]
                0.00    0.00     141/141         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::max_size() const [153]
                0.00    0.00      66/36940       unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [139]
-----------------------------------------------
                0.00    0.00      36/36          std::vector<int, std::allocator<int> >::data() [166]
[165]    0.0    0.00    0.00      36         int* std::vector<int, std::allocator<int> >::_M_data_ptr<int>(int*) const [165]
-----------------------------------------------
                0.00    0.00      36/36          main [13]
[166]    0.0    0.00    0.00      36         std::vector<int, std::allocator<int> >::data() [166]
                0.00    0.00      36/36          int* std::vector<int, std::allocator<int> >::_M_data_ptr<int>(int*) const [165]
-----------------------------------------------
                0.00    0.00       7/14          void std::_Destroy_aux<false>::__destroy<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*>(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*) [195]
                0.00    0.00       7/14          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, unsigned long>(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, unsigned long) [207]
[167]    0.0    0.00    0.00      14         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >* std::__addressof<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >&) [167]
-----------------------------------------------
                0.00    0.00       7/7           std::allocator<std::pair<int, int> >::allocator() [170]
[168]    0.0    0.00    0.00       7         __gnu_cxx::new_allocator<std::pair<int, int> >::new_allocator() [168]
-----------------------------------------------
                0.00    0.00       7/7           std::allocator<std::pair<int, int> >::~allocator() [171]
[169]    0.0    0.00    0.00       7         __gnu_cxx::new_allocator<std::pair<int, int> >::~new_allocator() [169]
-----------------------------------------------
                0.00    0.00       7/7           std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl::_Vector_impl() [173]
[170]    0.0    0.00    0.00       7         std::allocator<std::pair<int, int> >::allocator() [170]
                0.00    0.00       7/7           __gnu_cxx::new_allocator<std::pair<int, int> >::new_allocator() [168]
-----------------------------------------------
                0.00    0.00       7/7           std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl::~_Vector_impl() [174]
[171]    0.0    0.00    0.00       7         std::allocator<std::pair<int, int> >::~allocator() [171]
                0.00    0.00       7/7           __gnu_cxx::new_allocator<std::pair<int, int> >::~new_allocator() [169]
-----------------------------------------------
                0.00    0.00       7/7           void std::_Destroy<std::pair<int, int>*>(std::pair<int, int>*, std::pair<int, int>*) [181]
[172]    0.0    0.00    0.00       7         void std::_Destroy_aux<true>::__destroy<std::pair<int, int>*>(std::pair<int, int>*, std::pair<int, int>*) [172]
-----------------------------------------------
                0.00    0.00       7/7           std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_base() [176]
[173]    0.0    0.00    0.00       7         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl::_Vector_impl() [173]
                0.00    0.00       7/7           std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl_data::_Vector_impl_data() [175]
                0.00    0.00       7/7           std::allocator<std::pair<int, int> >::allocator() [170]
-----------------------------------------------
                0.00    0.00       7/7           std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::~_Vector_base() [177]
[174]    0.0    0.00    0.00       7         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl::~_Vector_impl() [174]
                0.00    0.00       7/7           std::allocator<std::pair<int, int> >::~allocator() [171]
-----------------------------------------------
                0.00    0.00       7/7           std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl::_Vector_impl() [173]
[175]    0.0    0.00    0.00       7         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl_data::_Vector_impl_data() [175]
