9Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00     596/596         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_max_size(std::allocator<std::pair<int, int> > const&) [159]
[158]    0.0    0.00    0.00     596         std::allocator_traits<std::allocator<std::pair<int, int> > >::max_size(std::allocator<std::pair<int, int> > const&) [158]
                0.00    0.00     596/894         __gnu_cxx::new_allocator<std::pair<int, int> >::max_size() const [152]
-----------------------------------------------
                0.00    0.00     596/596         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::max_size() const [157]
[159]    0.0    0.00    0.00     596         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_max_size(std::allocator<std::pair<int, int> > const&) [159]
                0.00    0.00     596/596         std::allocator_traits<std::allocator<std::pair<int, int> > >::max_size(std::allocator<std::pair<int, int> > const&) [158]
                0.00    0.00     596/5845276     unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [69]
-----------------------------------------------
                0.00    0.00     304/304         std::allocator_traits<std::allocator<std::pair<int, int> > >::deallocate(std::allocator<std::pair<int, int> >&, std::pair<int, int>*, unsigned long) [161]
[160]    0.0    0.00    0.00     304         __gnu_cxx::new_allocator<std::pair<int, int> >::deallocate(std::pair<int, int>*, unsigned long) [160]
-----------------------------------------------
                0.00    0.00     304/304         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_deallocate(std::pair<int, int>*, unsigned long) [169]
[161]    0.0    0.00    0.00     304         std::allocator_traits<std::allocator<std::pair<int, int> > >::deallocate(std::allocator<std::pair<int, int> >&, std::pair<int, int>*, unsigned long) [161]
                0.00    0.00     304/304         __gnu_cxx::new_allocator<std::pair<int, int> >::deallocate(std::pair<int, int>*, unsigned long) [160]
-----------------------------------------------
                0.00    0.00     298/298         std::allocator_traits<std::allocator<std::pair<int, int> > >::allocate(std::allocator<std::pair<int, int> >&, unsigned long) [163]
[162]    0.0    0.00    0.00     298         __gnu_cxx::new_allocator<std::pair<int, int> >::allocate(unsigned long, void const*) [162]
                0.00    0.00     298/894         __gnu_cxx::new_allocator<std::pair<int, int> >::max_size() const [152]
-----------------------------------------------
                0.00    0.00     298/298         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_allocate(unsigned long) [174]
[163]    0.0    0.00    0.00     298         std::allocator_traits<std::allocator<std::pair<int, int> > >::allocate(std::allocator<std::pair<int, int> >&, unsigned long) [163]
                0.00    0.00     298/298         __gnu_cxx::new_allocator<std::pair<int, int> >::allocate(unsigned long, void const*) [162]
-----------------------------------------------
                0.00    0.00     103/206         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::begin() [171]
                0.00    0.00     103/206         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::end() [170]
[164]    0.0    0.00    0.00     206         __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::__normal_iterator(std::pair<int, int>* const&) [164]
-----------------------------------------------
                0.00    0.00       7/202         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::~vector() [183]
                0.00    0.00     195/202         void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<int&, int&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, int&, int&) [53]
[165]    0.0    0.00    0.00     202         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_get_Tp_allocator() [165]
-----------------------------------------------
                0.00    0.00     195/195         void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<int&, int&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, int&, int&) [53]
[166]    0.0    0.00    0.00     195         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_relocate(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [166]
                0.00    0.00     602/602         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_do_relocate(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&, std::integral_constant<bool, true>) [153]
-----------------------------------------------
                0.00    0.00     195/195         void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<int&, int&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, int&, int&) [53]
[167]    0.0    0.00    0.00     195         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_use_relocate() [167]
                0.00    0.00     195/195         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_nothrow_relocate(std::integral_constant<bool, true>) [168]
-----------------------------------------------
                0.00    0.00     195/195         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_use_relocate() [167]
[168]    0.0    0.00    0.00     195         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_nothrow_relocate(std::integral_constant<bool, true>) [168]
-----------------------------------------------
                0.00    0.00       7/106         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::~_Vector_base() [193]
                0.00    0.00      99/106         void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<int&, int&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, int&, int&) [53]
[169]    0.0    0.00    0.00     106         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_deallocate(std::pair<int, int>*, unsigned long) [169]
                0.00    0.00     304/304         std::allocator_traits<std::allocator<std::pair<int, int> > >::deallocate(std::allocator<std::pair<int, int> >&, std::pair<int, int>*, unsigned long) [161]
-----------------------------------------------
                0.00    0.00       7/103         main [8]
                0.00    0.00      96/103         void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::emplace_back<int&, int&>(int&, int&) [14]
[170]    0.0    0.00    0.00     103         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::end() [170]
                0.00    0.00     103/206         __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::__normal_iterator(std::pair<int, int>* const&) [164]
-----------------------------------------------
                0.00    0.00       7/103         main [8]
                0.00    0.00      96/103         void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<int&, int&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, int&, int&) [53]
[171]    0.0    0.00    0.00     103         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::begin() [171]
                0.00    0.00     103/206         __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::__normal_iterator(std::pair<int, int>* const&) [164]
-----------------------------------------------
                0.00    0.00      96/96          void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<int&, int&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, int&, int&) [53]
[172]    0.0    0.00    0.00      96         __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::difference_type __gnu_cxx::operator-<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&) [172]
                0.00    0.00     596/283045      __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::base() const [123]
-----------------------------------------------
                0.00    0.00      96/96          void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<int&, int&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, int&, int&) [53]
[173]    0.0    0.00    0.00      96         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_check_len(unsigned long, char const*) const [173]
                0.00    0.00    1192/1192        std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::size() const [151]
                0.00    0.00     596/596         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::max_size() const [157]
                0.00    0.00     298/2515628     unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [87]
-----------------------------------------------
                0.00    0.00      96/96          void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<int&, int&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, int&, int&) [53]
[174]    0.0    0.00    0.00      96         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_allocate(unsigned long) [174]
                0.00    0.00     298/298         std::allocator_traits<std::allocator<std::pair<int, int> > >::allocate(std::allocator<std::pair<int, int> >&, unsigned long) [163]
-----------------------------------------------
                0.00    0.00      37/37          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [54]
